x_red,x_yellow,x_green,s_red,s_yellow,s_green
2.444444444,4.211175381,20.15570091,1511.973333,1504.285237,1434.901132
2.444444444,5.978880765,18.38017084,1511.973333,1496.592901,1442.627519
2.444444444,5.978880765,20.15570091,1511.973333,1496.592901,1434.901132
2.444444444,7.747561403,21.93221272,1511.973333,1488.89632,1427.170474
2.444444444,5.978880765,20.15570091,1511.973333,1496.592901,1434.901132
2.444444444,7.747561403,21.93221272,1511.973333,1488.89632,1427.170474
2.444444444,7.747561403,20.15570091,1511.973333,1488.89632,1434.901132
2.444444444,7.747561403,21.93221272,1511.973333,1488.89632,1427.170474
2.444444444,9.517218102,20.15570091,1511.973333,1481.195492,1434.901132
2.444444444,9.517218102,21.93221272,1511.973333,1481.195492,1427.170474
0.67868715,9.517218102,21.93221272,1519.657193,1481.195492,1427.170474
0.67868715,9.517218102,21.93221272,1519.657193,1481.195492,1427.170474
0.67868715,9.517218102,21.93221272,1519.657193,1481.195492,1427.170474
0.67868715,7.747561403,21.93221272,1519.657193,1488.89632,1427.170474
0.67868715,9.517218102,21.93221272,1519.657193,1481.195492,1427.170474
0.67868715,9.517218102,21.93221272,1519.657193,1481.195492,1427.170474
0.67868715,9.517218102,21.93221272,1519.657193,1481.195492,1427.170474
0.67868715,11.28785167,23.70970708,1519.657193,1473.490414,1419.43554
0.67868715,9.517218102,21.93221272,1519.657193,1481.195492,1427.170474
0.67868715,9.517218102,23.70970708,1519.657193,1481.195492,1419.43554
0.67868715,9.517218102,21.93221272,1519.657193,1481.195492,1427.170474
0.67868715,7.747561403,23.70970708,1519.657193,1488.89632,1419.43554
0.67868715,7.747561403,21.93221272,1519.657193,1488.89632,1427.170474
0.67868715,7.747561403,25.4881848,1519.657193,1488.89632,1411.696326
0.67868715,9.517218102,25.4881848,1519.657193,1481.195492,1411.696326
2.444444444,11.28785167,25.4881848,1511.973333,1473.490414,1411.696326
2.444444444,9.517218102,27.26764671,1511.973333,1481.195492,1403.95283
2.444444444,11.28785167,27.26764671,1511.973333,1473.490414,1403.95283
2.444444444,13.05946292,29.04809363,1511.973333,1465.78108,1396.205048
2.444444444,13.05946292,27.26764671,1511.973333,1465.78108,1403.95283
4.211175381,14.83205265,29.04809363,1504.285237,1458.067489,1396.205048
4.211175381,13.05946292,29.04809363,1504.285237,1465.78108,1396.205048
4.211175381,14.83205265,27.26764671,1504.285237,1458.067489,1403.95283
4.211175381,13.05946292,27.26764671,1504.285237,1465.78108,1403.95283
4.211175381,14.83205265,27.26764671,1504.285237,1458.067489,1403.95283
4.211175381,14.83205265,29.04809363,1504.285237,1458.067489,1396.205048
4.211175381,16.60562169,27.26764671,1504.285237,1450.349637,1403.95283
4.211175381,16.60562169,29.04809363,1504.285237,1450.349637,1396.205048
4.211175381,18.38017084,27.26764671,1504.285237,1442.627519,1403.95283
2.444444444,16.60562169,29.04809363,1511.973333,1450.349637,1396.205048
4.211175381,16.60562169,30.82952636,1504.285237,1450.349637,1388.452975
5.978880765,18.38017084,29.04809363,1496.592901,1442.627519,1396.205048
4.211175381,20.15570091,30.82952636,1504.285237,1434.901132,1388.452975
5.978880765,20.15570091,32.61194572,1496.592901,1434.901132,1380.69661
4.211175381,21.93221272,23.70970708,1504.285237,1427.170474,1419.43554
5.978880765,20.15570091,30.82952636,1496.592901,1434.901132,1388.452975
4.211175381,21.93221272,29.04809363,1504.285237,1427.170474,1396.205048
5.978880765,20.15570091,36.17974765,1496.592901,1434.901132,1365.170983
4.211175381,21.93221272,37.96513186,1504.285237,1427.170474,1357.401716
5.978880765,20.15570091,37.96513186,1496.592901,1434.901132,1357.401716
5.978880765,21.93221272,39.75150599,1496.592901,1427.170474,1349.628141
5.978880765,20.15570091,41.53887086,1496.592901,1434.901132,1341.850254
5.978880765,21.93221272,39.75150599,1496.592901,1427.170474,1349.628141
4.211175381,20.15570091,41.53887086,1504.285237,1434.901132,1341.850254
5.978880765,21.93221272,41.53887086,1496.592901,1427.170474,1341.850254
5.978880765,20.15570091,43.3272273,1496.592901,1434.901132,1334.068052
7.747561403,21.93221272,45.11657615,1488.89632,1427.170474,1326.281532
5.978880765,20.15570091,45.11657615,1496.592901,1434.901132,1326.281532
7.747561403,21.93221272,50.49058531,1488.89632,1427.170474,1302.896025
5.978880765,20.15570091,55.87355585,1496.592901,1434.901132,1279.471522
7.747561403,21.93221272,55.87355585,1488.89632,1427.170474,1279.471522
5.978880765,20.15570091,57.66987465,1496.592901,1434.901132,1271.654671
7.747561403,21.93221272,57.66987465,1488.89632,1427.170474,1271.654671
9.517218102,23.70970708,57.66987465,1481.195492,1419.43554,1271.654671
7.747561403,25.4881848,57.66987465,1488.89632,1411.696326,1271.654671
9.517218102,23.70970708,57.66987465,1481.195492,1419.43554,1271.654671
7.747561403,25.4881848,57.66987465,1488.89632,1411.696326,1271.654671
9.517218102,21.93221272,57.66987465,1481.195492,1427.170474,1271.654671
7.747561403,25.4881848,57.66987465,1488.89632,1411.696326,1271.654671
9.517218102,25.4881848,57.66987465,1481.195492,1411.696326,1271.654671
7.747561403,21.93221272,57.66987465,1488.89632,1427.170474,1271.654671
9.517218102,25.4881848,57.66987465,1481.195492,1411.696326,1271.654671
7.747561403,23.70970708,57.66987465,1488.89632,1419.43554,1271.654671
9.517218102,25.4881848,57.66987465,1481.195492,1411.696326,1271.654671
11.28785167,23.70970708,59.46719248,1473.490414,1419.43554,1263.833474
9.517218102,25.4881848,59.46719248,1481.195492,1411.696326,1263.833474
14.83205265,25.4881848,59.46719248,1458.067489,1411.696326,1263.833474
13.05946292,23.70970708,59.46719248,1465.78108,1419.43554,1263.833474
14.83205265,21.93221272,59.46719248,1458.067489,1427.170474,1263.833474
9.517218102,23.70970708,59.46719248,1481.195492,1419.43554,1263.833474
11.28785167,27.26764671,59.46719248,1473.490414,1403.95283,1263.833474
13.05946292,25.4881848,59.46719248,1465.78108,1411.696326,1263.833474
14.83205265,29.04809363,59.46719248,1458.067489,1396.205048,1263.833474
18.38017084,27.26764671,59.46719248,1442.627519,1403.95283,1263.833474
14.83205265,23.70970708,59.46719248,1458.067489,1419.43554,1263.833474
18.38017084,21.93221272,59.46719248,1442.627519,1427.170474,1263.833474
16.60562169,23.70970708,59.46719248,1450.349637,1419.43554,1263.833474
18.38017084,25.4881848,59.46719248,1442.627519,1411.696326,1263.833474
20.15570091,25.4881848,59.46719248,1434.901132,1411.696326,1263.833474
18.38017084,25.4881848,59.46719248,1442.627519,1411.696326,1263.833474
23.70970708,27.26764671,59.46719248,1419.43554,1403.95283,1263.833474
25.4881848,29.04809363,59.46719248,1411.696326,1396.205048,1263.833474
21.93221272,29.04809363,59.46719248,1427.170474,1396.205048,1263.833474
20.15570091,27.26764671,59.46719248,1434.901132,1403.95283,1263.833474
18.38017084,29.04809363,59.46719248,1442.627519,1396.205048,1263.833474
20.15570091,25.4881848,59.46719248,1434.901132,1411.696326,1263.833474
21.93221272,27.26764671,61.26551018,1427.170474,1403.95283,1256.007925
18.38017084,29.04809363,59.46719248,1442.627519,1396.205048,1263.833474
27.26764671,29.04809363,59.46719248,1403.95283,1396.205048,1263.833474
18.38017084,30.82952636,59.46719248,1442.627519,1388.452975,1263.833474
21.93221272,30.82952636,59.46719248,1427.170474,1388.452975,1263.833474
18.38017084,32.61194572,59.46719248,1442.627519,1380.69661,1263.833474
23.70970708,30.82952636,59.46719248,1419.43554,1388.452975,1263.833474
16.60562169,30.82952636,59.46719248,1450.349637,1388.452975,1263.833474
20.15570091,32.61194572,59.46719248,1434.901132,1380.69661,1263.833474
29.04809363,30.82952636,59.46719248,1396.205048,1388.452975,1263.833474
25.4881848,32.61194572,59.46719248,1411.696326,1380.69661,1263.833474
20.15570091,30.82952636,59.46719248,1434.901132,1388.452975,1263.833474
29.04809363,30.82952636,59.46719248,1396.205048,1388.452975,1263.833474
21.93221272,32.61194572,61.26551018,1427.170474,1380.69661,1256.007925
27.26764671,30.82952636,59.46719248,1403.95283,1388.452975,1263.833474
18.38017084,32.61194572,61.26551018,1442.627519,1380.69661,1256.007925
25.4881848,34.39535255,59.46719248,1411.696326,1372.935947,1263.833474
20.15570091,34.39535255,61.26551018,1434.901132,1372.935947,1256.007925
27.26764671,34.39535255,61.26551018,1403.95283,1372.935947,1256.007925
21.93221272,34.39535255,61.26551018,1427.170474,1372.935947,1256.007925
27.26764671,36.17974765,61.26551018,1403.95283,1365.170983,1256.007925
21.93221272,34.39535255,59.46719248,1427.170474,1372.935947,1263.833474
25.4881848,34.39535255,61.26551018,1411.696326,1372.935947,1256.007925
21.93221272,34.39535255,59.46719248,1427.170474,1372.935947,1263.833474
20.15570091,36.17974765,61.26551018,1434.901132,1365.170983,1256.007925
25.4881848,34.39535255,61.26551018,1411.696326,1372.935947,1256.007925
25.4881848,36.17974765,61.26551018,1411.696326,1365.170983,1256.007925
23.70970708,34.39535255,61.26551018,1419.43554,1372.935947,1256.007925
30.82952636,36.17974765,61.26551018,1388.452975,1365.170983,1256.007925
25.4881848,36.17974765,61.26551018,1411.696326,1365.170983,1256.007925
23.70970708,37.96513186,61.26551018,1419.43554,1357.401716,1256.007925
30.82952636,37.96513186,59.46719248,1388.452975,1357.401716,1263.833474
25.4881848,37.96513186,61.26551018,1411.696326,1357.401716,1256.007925
27.26764671,39.75150599,59.46719248,1403.95283,1349.628141,1263.833474
25.4881848,37.96513186,61.26551018,1411.696326,1357.401716,1256.007925
27.26764671,37.96513186,61.26551018,1403.95283,1357.401716,1256.007925
32.61194572,37.96513186,61.26551018,1380.69661,1357.401716,1256.007925
27.26764671,37.96513186,61.26551018,1403.95283,1357.401716,1256.007925
23.70970708,39.75150599,61.26551018,1419.43554,1349.628141,1256.007925
25.4881848,37.96513186,61.26551018,1411.696326,1357.401716,1256.007925
32.61194572,39.75150599,61.26551018,1380.69661,1349.628141,1256.007925
27.26764671,37.96513186,61.26551018,1403.95283,1357.401716,1256.007925
32.61194572,39.75150599,61.26551018,1380.69661,1349.628141,1256.007925
27.26764671,37.96513186,61.26551018,1403.95283,1357.401716,1256.007925
30.82952636,39.75150599,61.26551018,1388.452975,1349.628141,1256.007925
29.04809363,37.96513186,61.26551018,1396.205048,1357.401716,1256.007925
27.26764671,39.75150599,61.26551018,1403.95283,1349.628141,1256.007925
29.04809363,39.75150599,59.46719248,1396.205048,1349.628141,1263.833474
27.26764671,41.53887086,61.26551018,1403.95283,1341.850254,1256.007925
34.39535255,39.75150599,61.26551018,1372.935947,1349.628141,1256.007925
29.04809363,39.75150599,61.26551018,1396.205048,1349.628141,1256.007925
30.82952636,41.53887086,61.26551018,1388.452975,1341.850254,1256.007925
29.04809363,39.75150599,61.26551018,1396.205048,1349.628141,1256.007925
30.82952636,41.53887086,61.26551018,1388.452975,1341.850254,1256.007925
27.26764671,41.53887086,61.26551018,1403.95283,1341.850254,1256.007925
32.61194572,41.53887086,61.26551018,1380.69661,1341.850254,1256.007925
29.04809363,41.53887086,61.26551018,1396.205048,1341.850254,1256.007925
36.17974765,41.53887086,61.26551018,1365.170983,1341.850254,1256.007925
32.61194572,43.3272273,61.26551018,1380.69661,1334.068052,1256.007925
30.82952636,39.75150599,61.26551018,1388.452975,1349.628141,1256.007925
34.39535255,41.53887086,61.26551018,1372.935947,1341.850254,1256.007925
30.82952636,41.53887086,61.26551018,1388.452975,1341.850254,1256.007925
32.61194572,41.53887086,61.26551018,1380.69661,1341.850254,1256.007925
30.82952636,41.53887086,59.46719248,1388.452975,1341.850254,1263.833474
32.61194572,41.53887086,59.46719248,1380.69661,1341.850254,1263.833474
34.39535255,41.53887086,61.26551018,1372.935947,1341.850254,1256.007925
36.17974765,43.3272273,59.46719248,1365.170983,1334.068052,1263.833474
29.04809363,41.53887086,61.26551018,1396.205048,1341.850254,1256.007925
34.39535255,43.3272273,61.26551018,1372.935947,1334.068052,1256.007925
36.17974765,41.53887086,61.26551018,1365.170983,1341.850254,1256.007925
30.82952636,43.3272273,61.26551018,1388.452975,1334.068052,1256.007925
32.61194572,43.3272273,61.26551018,1380.69661,1334.068052,1256.007925
34.39535255,41.53887086,61.26551018,1372.935947,1341.850254,1256.007925
32.61194572,43.3272273,61.26551018,1380.69661,1334.068052,1256.007925
34.39535255,43.3272273,61.26551018,1372.935947,1334.068052,1256.007925
32.61194572,43.3272273,61.26551018,1380.69661,1334.068052,1256.007925
34.39535255,45.11657615,61.26551018,1372.935947,1326.281532,1256.007925
32.61194572,43.3272273,61.26551018,1380.69661,1334.068052,1256.007925
36.17974765,45.11657615,61.26551018,1365.170983,1326.281532,1256.007925
32.61194572,43.3272273,61.26551018,1380.69661,1334.068052,1256.007925
41.53887086,43.3272273,61.26551018,1341.850254,1334.068052,1256.007925
37.96513186,45.11657615,61.26551018,1357.401716,1326.281532,1256.007925
36.17974765,43.3272273,61.26551018,1365.170983,1334.068052,1256.007925
32.61194572,45.11657615,61.26551018,1380.69661,1326.281532,1256.007925
37.96513186,43.3272273,61.26551018,1357.401716,1334.068052,1256.007925
34.39535255,45.11657615,61.26551018,1372.935947,1326.281532,1256.007925
39.75150599,45.11657615,61.26551018,1349.628141,1326.281532,1256.007925
37.96513186,43.3272273,61.26551018,1357.401716,1334.068052,1256.007925
36.17974765,45.11657615,61.26551018,1365.170983,1326.281532,1256.007925
34.39535255,43.3272273,61.26551018,1372.935947,1334.068052,1256.007925
43.3272273,43.3272273,61.26551018,1334.068052,1334.068052,1256.007925
36.17974765,45.11657615,61.26551018,1365.170983,1326.281532,1256.007925
43.3272273,43.3272273,61.26551018,1334.068052,1334.068052,1256.007925
36.17974765,45.11657615,61.26551018,1365.170983,1326.281532,1256.007925
45.11657615,43.3272273,61.26551018,1326.281532,1334.068052,1256.007925
36.17974765,45.11657615,61.26551018,1365.170983,1326.281532,1256.007925
37.96513186,45.11657615,61.26551018,1357.401716,1326.281532,1256.007925
41.53887086,45.11657615,61.26551018,1341.850254,1326.281532,1256.007925
36.17974765,45.11657615,61.26551018,1365.170983,1326.281532,1256.007925
34.39535255,45.11657615,61.26551018,1372.935947,1326.281532,1256.007925
37.96513186,45.11657615,61.26551018,1357.401716,1326.281532,1256.007925
36.17974765,45.11657615,61.26551018,1365.170983,1326.281532,1256.007925
34.39535255,45.11657615,61.26551018,1372.935947,1326.281532,1256.007925
37.96513186,46.90691821,61.26551018,1357.401716,1318.49069,1256.007925
39.75150599,45.11657615,61.26551018,1349.628141,1326.281532,1256.007925
37.96513186,46.90691821,61.26551018,1357.401716,1318.49069,1256.007925
39.75150599,46.90691821,61.26551018,1349.628141,1318.49069,1256.007925
37.96513186,46.90691821,61.26551018,1357.401716,1318.49069,1256.007925
39.75150599,46.90691821,61.26551018,1349.628141,1318.49069,1256.007925
37.96513186,46.90691821,61.26551018,1357.401716,1318.49069,1256.007925
41.53887086,48.69825432,61.26551018,1341.850254,1310.695522,1256.007925
39.75150599,46.90691821,61.26551018,1349.628141,1318.49069,1256.007925
37.96513186,48.69825432,61.26551018,1357.401716,1310.695522,1256.007925
45.11657615,46.90691821,61.26551018,1326.281532,1318.49069,1256.007925
41.53887086,48.69825432,61.26551018,1341.850254,1310.695522,1256.007925
37.96513186,48.69825432,61.26551018,1357.401716,1310.695522,1256.007925
39.75150599,46.90691821,61.26551018,1349.628141,1318.49069,1256.007925
36.17974765,48.69825432,61.26551018,1365.170983,1310.695522,1256.007925
39.75150599,48.69825432,61.26551018,1349.628141,1310.695522,1256.007925
43.3272273,48.69825432,61.26551018,1334.068052,1310.695522,1256.007925
37.96513186,50.49058531,61.26551018,1357.401716,1302.896025,1256.007925
41.53887086,48.69825432,61.26551018,1341.850254,1310.695522,1256.007925
43.3272273,50.49058531,61.26551018,1334.068052,1302.896025,1256.007925
37.96513186,48.69825432,61.26551018,1357.401716,1310.695522,1256.007925
41.53887086,50.49058531,61.26551018,1341.850254,1302.896025,1256.007925
39.75150599,50.49058531,61.26551018,1349.628141,1302.896025,1256.007925
34.39535255,50.49058531,61.26551018,1372.935947,1302.896025,1256.007925
39.75150599,48.69825432,61.26551018,1349.628141,1310.695522,1256.007925
43.3272273,50.49058531,61.26551018,1334.068052,1302.896025,1256.007925
37.96513186,50.49058531,61.26551018,1357.401716,1302.896025,1256.007925
37.96513186,50.49058531,61.26551018,1357.401716,1302.896025,1256.007925
41.53887086,50.49058531,61.26551018,1341.850254,1302.896025,1256.007925
37.96513186,50.49058531,61.26551018,1357.401716,1302.896025,1256.007925
39.75150599,50.49058531,61.26551018,1349.628141,1302.896025,1256.007925
45.11657615,50.49058531,61.26551018,1326.281532,1302.896025,1256.007925
39.75150599,52.28391201,61.26551018,1349.628141,1295.092195,1256.007925
41.53887086,50.49058531,61.26551018,1341.850254,1302.896025,1256.007925
43.3272273,52.28391201,61.26551018,1334.068052,1295.092195,1256.007925
41.53887086,50.49058531,63.06482858,1341.850254,1302.896025,1248.178021
39.75150599,52.28391201,61.26551018,1349.628141,1295.092195,1256.007925
43.3272273,50.49058531,61.26551018,1334.068052,1302.896025,1256.007925
41.53887086,52.28391201,61.26551018,1341.850254,1295.092195,1256.007925
45.11657615,52.28391201,61.26551018,1326.281532,1295.092195,1256.007925
43.3272273,50.49058531,61.26551018,1334.068052,1302.896025,1256.007925
41.53887086,52.28391201,63.06482858,1341.850254,1295.092195,1248.178021
43.3272273,50.49058531,61.26551018,1334.068052,1302.896025,1256.007925
41.53887086,52.28391201,61.26551018,1341.850254,1295.092195,1256.007925
43.3272273,50.49058531,61.26551018,1334.068052,1302.896025,1256.007925
45.11657615,52.28391201,61.26551018,1326.281532,1295.092195,1256.007925
43.3272273,52.28391201,61.26551018,1334.068052,1295.092195,1256.007925
37.96513186,52.28391201,63.06482858,1357.401716,1295.092195,1248.178021
46.90691821,52.28391201,61.26551018,1318.49069,1295.092195,1256.007925
43.3272273,52.28391201,61.26551018,1334.068052,1295.092195,1256.007925
45.11657615,52.28391201,61.26551018,1326.281532,1295.092195,1256.007925
41.53887086,52.28391201,61.26551018,1341.850254,1295.092195,1256.007925
43.3272273,52.28391201,63.06482858,1334.068052,1295.092195,1248.178021
41.53887086,52.28391201,61.26551018,1341.850254,1295.092195,1256.007925
45.11657615,52.28391201,63.06482858,1326.281532,1295.092195,1248.178021
41.53887086,52.28391201,61.26551018,1341.850254,1295.092195,1256.007925
45.11657615,52.28391201,63.06482858,1326.281532,1295.092195,1248.178021
43.3272273,52.28391201,61.26551018,1334.068052,1295.092195,1256.007925
43.3272273,52.28391201,63.06482858,1334.068052,1295.092195,1248.178021
45.11657615,52.28391201,61.26551018,1326.281532,1295.092195,1256.007925
43.3272273,52.28391201,61.26551018,1334.068052,1295.092195,1256.007925
43.3272273,52.28391201,63.06482858,1334.068052,1295.092195,1248.178021
45.11657615,52.28391201,61.26551018,1326.281532,1295.092195,1256.007925
43.3272273,54.07823524,63.06482858,1334.068052,1287.284029,1248.178021
45.11657615,52.28391201,61.26551018,1326.281532,1295.092195,1256.007925
43.3272273,54.07823524,63.06482858,1334.068052,1287.284029,1248.178021
45.11657615,52.28391201,61.26551018,1326.281532,1295.092195,1256.007925
43.3272273,54.07823524,63.06482858,1334.068052,1287.284029,1248.178021
45.11657615,52.28391201,61.26551018,1326.281532,1295.092195,1256.007925
43.3272273,52.28391201,61.26551018,1334.068052,1295.092195,1256.007925
45.11657615,52.28391201,63.06482858,1326.281532,1295.092195,1248.178021
43.3272273,52.28391201,61.26551018,1334.068052,1295.092195,1256.007925
45.11657615,52.28391201,63.06482858,1326.281532,1295.092195,1248.178021
43.3272273,54.07823524,63.06482858,1334.068052,1287.284029,1248.178021
45.11657615,52.28391201,61.26551018,1326.281532,1295.092195,1256.007925
43.3272273,54.07823524,63.06482858,1334.068052,1287.284029,1248.178021
